Order ID,Order Date,Customer ID,Product ID,Units Sold,Total Sales
80631,2-6-2018,E1015,66,28,?504.00
40701,5-28-2018,E1089,34,15,?150.00
28482,10-8-2018,E1057,33,8,?112.00
75095,7-11-2015,E1021,56,35,?332.50
30627,5-12-2015,E1016,32,40,?720.00
55910,4-4-2016,E1041,39,2,?40.00
8638,10-12-2016,E1089,46,15,?225.00
62577,4-6-2018,E1002,25,8,?249.84
21460,10-31-2017,E1048,65,30,?360.00
70800,4-12-2018,E1005,51,30,"?1,140.00"
87015,1-14-2016,E1070,71,20,?149.00
31627,12-11-2015,E1084,25,18,?562.14
76518,2-16-2018,E1046,4,80,"?2,720.00"
12142,1-5-2018,E1038,48,12,?209.40
70824,9-24-2018,E1072,71,12,?89.40
74253,8-14-2015,E1050,37,10,?530.00
23776,10-25-2016,E1041,12,12,"?3,162.00"
52667,4-12-2018,E1089,15,18,?387.00
50452,10-14-2018,E1020,11,21,?267.75
20947,12-29-2015,E1038,76,60,"?1,995.00"
63888,6-11-2017,E1004,66,35,?630.00
72373,12-29-2016,E1076,26,42,?882.00
53287,9-23-2018,E1021,37,2,?106.00
80396,9-15-2016,E1027,63,12,?120.00
8169,6-14-2015,E1044,9,15,?330.00
23153,5-16-2015,E1018,73,20,?600.00
64380,7-16-2017,E1070,56,21,?199.50
47840,8-21-2015,E1077,37,20,"?1,060.00"
43127,6-19-2018,E1001,28,28,?532.00
46873,3-29-2017,E1086,25,60,"?1,873.80"
6963,3-19-2017,E1078,41,30,"?1,044.00"
57459,11-12-2017,E1054,75,30,"?1,317.00"
62314,2-10-2018,E1058,72,30,?270.00
31665,6-3-2015,E1088,49,12,?393.60
26471,9-28-2017,E1021,7,24,?456.00
56960,7-14-2018,E1057,72,40,?360.00
41176,1-29-2016,E1052,63,10,?100.00
51449,12-20-2015,E1007,3,30,?552.00
55172,7-14-2018,E1075,69,35,"?4,332.65"
12538,12-14-2016,E1063,44,3,?42.00
49115,7-22-2017,E1058,33,14,?196.00
64844,8-2-2018,E1021,59,10,?439.00
35567,4-3-2018,E1006,60,30,?375.00
33783,10-13-2018,E1078,10,20,?427.00
32368,10-20-2015,E1034,17,20,?310.00
30341,12-22-2016,E1066,22,60,?270.00
33487,5-13-2015,E1014,24,16,?311.20
66618,1-10-2018,E1077,52,5,?275.00
64873,8-15-2018,E1081,29,25,"?1,150.00"
53494,10-16-2017,E1018,40,30,"?2,910.00"
20609,3-26-2016,E1049,27,24,?744.00
42823,10-17-2017,E1046,32,5,?90.00
75798,9-13-2017,E1011,40,30,"?2,910.00"
69087,12-7-2018,E1052,16,20,?50.00
31406,10-7-2016,E1076,50,15,?315.00
52586,2-11-2018,E1068,10,18,?384.30
79056,8-31-2017,E1038,48,60,"?1,047.00"
35351,12-18-2017,E1019,75,30,"?1,317.00"
59011,6-17-2015,E1004,49,36,"?1,180.80"
89567,10-28-2015,E1083,33,15,?210.00
26675,1-17-2018,E1043,62,7,?567.00
40571,3-4-2015,E1034,29,20,?920.00
22140,6-13-2018,E1068,75,60,"?2,634.00"
33766,9-8-2015,E1043,56,15,?142.50
84649,2-22-2016,E1046,43,10,?400.00
64103,2-18-2015,E1007,57,10,?456.00
42084,8-16-2015,E1057,54,30,?232.50
29784,2-4-2016,E1055,62,5,?405.00
86647,6-26-2016,E1001,61,20,?280.00
35410,11-1-2018,E1005,22,10,?45.00
6508,7-27-2018,E1042,68,20,?184.00
84203,11-23-2017,E1001,71,25,?186.25
24578,3-19-2015,E1002,56,14,?133.00
19384,9-25-2015,E1081,51,25,?950.00
32754,7-25-2017,E1039,77,14,?133.00
43926,10-20-2015,E1028,62,5,?405.00
54302,2-3-2015,E1024,64,30,?855.00
59759,8-10-2016,E1048,47,25,?600.00
12257,8-8-2018,E1085,18,20,?760.00
6878,5-17-2015,E1014,23,12,?432.00
62187,10-7-2015,E1082,37,8,?424.00
55402,11-14-2018,E1068,70,20,?465.00
86581,2-19-2015,E1039,22,6,?27.00
19295,7-26-2018,E1060,25,21,?655.83
86148,7-30-2017,E1086,45,30,?390.00
58863,4-2-2015,E1082,5,20,"?1,250.00"
66659,11-8-2016,E1021,66,70,"?1,260.00"
40142,12-8-2018,E1025,61,10,?140.00
83743,3-18-2018,E1030,17,25,?387.50
40907,11-22-2017,E1082,36,12,?204.00
13160,10-2-2018,E1034,65,12,?144.00
40544,11-22-2016,E1028,43,3,?120.00
32903,10-25-2016,E1045,25,18,?562.14
28114,6-28-2017,E1015,41,14,?487.20
68797,2-28-2016,E1037,22,15,?67.50
87599,8-29-2016,E1071,17,15,?232.50
69934,4-26-2016,E1052,62,10,?810.00
18992,12-4-2017,E1074,65,10,?120.00
19333,7-10-2015,E1009,46,3,?45.00
46843,10-28-2018,E1062,68,36,?331.20
46112,1-9-2017,E1038,59,36,"?1,580.40"
54275,4-2-2018,E1060,15,50,"?1,075.00"
42083,9-6-2015,E1039,5,50,"?3,125.00"
82734,1-9-2015,E1010,1,10,?390.00
65834,10-18-2018,E1049,62,10,?810.00
30515,5-10-2018,E1086,69,12,"?1,485.48"
75841,8-16-2018,E1054,20,9,?225.00
13440,11-28-2018,E1051,61,6,?84.00
74165,6-9-2018,E1031,26,50,"?1,050.00"
45219,10-5-2015,E1021,24,15,?291.75
54245,12-21-2018,E1020,74,40,?650.00
48489,5-27-2017,E1051,64,39,"?1,111.50"
14458,12-28-2015,E1040,64,50,"?1,425.00"
28205,8-31-2016,E1008,18,35,"?1,330.00"
78780,5-28-2015,E1060,57,70,"?3,192.00"
83454,4-28-2016,E1018,45,39,?507.00
16876,10-3-2015,E1057,58,120,"?1,680.00"
43518,12-4-2016,E1037,71,84,?625.80
30233,7-7-2015,E1071,33,50,?700.00
52612,3-9-2016,E1066,48,16,?279.20
88104,4-28-2018,E1021,63,16,?160.00
68647,9-29-2017,E1088,39,20,?400.00
46941,2-1-2017,E1073,43,80,"?3,200.00"
35432,9-21-2018,E1025,62,25,"?2,025.00"
37251,12-20-2018,E1073,7,6,?114.00
69787,6-20-2017,E1013,57,6,?273.60
88992,3-14-2015,E1060,36,4,?68.00
46724,12-28-2017,E1003,53,9,?175.50
38055,12-10-2018,E1060,67,5,?246.50
69724,1-21-2016,E1062,35,15,?315.75
82951,9-3-2018,E1021,12,16,"?4,216.00"
12156,7-14-2015,E1080,13,40,?530.00
58249,11-3-2016,E1086,54,10,?77.50
84954,4-24-2015,E1007,19,8,?100.00
48609,8-7-2016,E1074,42,5,?129.45
67876,3-21-2016,E1024,23,3,?108.00
67174,1-28-2015,E1026,63,6,?60.00
81533,2-6-2016,E1079,57,10,?456.00
8818,7-3-2017,E1033,61,40,?560.00
62379,8-30-2016,E1022,10,20,?427.00
52903,8-26-2016,E1027,21,24,?624.00
28115,4-5-2016,E1054,61,25,?350.00
53100,5-19-2018,E1052,34,18,?180.00
63358,3-4-2015,E1028,37,6,?318.00
53226,6-7-2018,E1052,32,25,?450.00
60826,5-16-2016,E1058,55,15,?225.00
63945,5-4-2016,E1012,8,15,?270.00
78640,8-20-2017,E1006,26,60,"?1,260.00"
56340,5-25-2018,E1055,53,10,?195.00
19953,4-26-2016,E1005,28,2,?38.00
61705,12-6-2015,E1005,27,30,?930.00
6881,11-28-2018,E1075,50,15,?315.00
49243,2-2-2018,E1081,70,10,?232.50
52206,5-2-2018,E1038,20,8,?200.00
24882,11-3-2016,E1026,46,30,?450.00
28566,4-17-2016,E1082,54,50,?387.50
73065,5-9-2015,E1015,66,30,?540.00
68537,8-24-2018,E1023,77,3,?28.50
46504,6-16-2015,E1063,53,9,?175.50
68425,10-14-2017,E1014,25,8,?249.84
33854,10-16-2018,E1087,38,20,?640.00
47845,5-4-2017,E1070,61,10,?140.00
51070,8-17-2018,E1028,51,14,?532.00
85311,5-21-2018,E1046,4,25,?850.00
77843,10-4-2017,E1016,48,40,?698.00
67340,3-26-2018,E1088,28,20,?380.00
89355,6-13-2015,E1026,39,50,"?1,000.00"
10191,11-11-2018,E1050,75,2,?87.80
89003,2-17-2015,E1083,67,24,"?1,183.20"
68663,3-15-2016,E1034,5,15,?937.50
80521,11-16-2017,E1065,34,24,?240.00
27957,10-25-2017,E1071,66,50,?900.00
70491,6-21-2015,E1072,12,24,"?6,324.00"
56917,12-29-2016,E1017,74,10,?162.50
69649,2-26-2015,E1058,48,10,?174.50
25607,3-18-2018,E1037,49,10,?328.00
51741,8-21-2017,E1051,3,5,?92.00
24886,12-9-2018,E1016,45,15,?195.00
38851,2-6-2015,E1061,65,50,?600.00
74653,6-28-2017,E1047,50,10,?210.00
80308,9-5-2017,E1066,29,30,"?1,380.00"
6347,1-9-2017,E1044,10,20,?427.00
6035,10-31-2017,E1020,65,15,?180.00
23024,4-14-2017,E1027,63,35,?350.00
71773,2-14-2017,E1078,14,20,?140.00
42354,10-20-2018,E1008,39,9,?180.00
62559,7-7-2016,E1084,38,30,?960.00
34609,11-19-2018,E1073,42,21,?543.69
65061,6-5-2018,E1003,23,6,?216.00
22368,9-24-2016,E1045,50,1,?21.00
57005,8-20-2015,E1071,35,7,?147.35
10268,1-18-2017,E1084,4,15,?510.00
21106,3-29-2017,E1003,50,8,?168.00
70501,7-23-2018,E1069,5,6,?375.00
47439,8-14-2015,E1010,36,15,?255.00
12232,9-20-2015,E1055,13,35,?463.75
20438,5-22-2015,E1040,24,30,?583.50
86471,2-12-2015,E1058,45,40,?520.00
5250,9-19-2018,E1004,37,60,"?3,180.00"
9800,11-14-2018,E1081,54,4,?31.00
60158,10-10-2016,E1014,31,35,?210.00
41753,2-22-2015,E1022,70,36,?837.00
33643,11-19-2015,E1085,65,9,?108.00
16721,12-29-2018,E1037,69,24,"?2,970.96"
16896,9-25-2015,E1070,72,15,?135.00
13571,1-5-2017,E1050,19,30,?375.00
83016,2-28-2018,E1007,64,70,"?1,995.00"
48917,2-27-2018,E1004,11,7,?89.25
65495,8-22-2016,E1085,69,7,?866.53
32113,10-3-2018,E1015,69,10,"?1,237.90"
78566,11-11-2016,E1058,29,40,"?1,840.00"
66575,7-28-2018,E1080,55,30,?450.00
24046,12-20-2016,E1076,77,10,?95.00
40106,5-23-2018,E1007,15,24,?516.00
82089,3-15-2016,E1024,20,60,"?1,500.00"
11171,2-28-2015,E1077,61,14,?196.00
75217,4-29-2018,E1077,43,10,?400.00
60879,3-9-2017,E1002,5,48,"?3,000.00"
49566,10-24-2017,E1026,14,100,?700.00
52122,12-27-2015,E1081,8,55,?990.00
38284,1-31-2016,E1055,66,10,?180.00
88846,3-19-2016,E1039,61,8,?112.00
50191,7-12-2015,E1056,18,10,?380.00
44907,10-23-2017,E1079,47,6,?144.00
45451,11-28-2016,E1074,36,20,?340.00
29355,2-24-2018,E1068,67,40,"?1,972.00"
75525,2-27-2016,E1016,55,40,?600.00
23427,9-22-2018,E1088,37,18,?954.00
6391,7-10-2017,E1079,14,30,?210.00
70435,5-20-2017,E1064,72,15,?135.00
81829,3-1-2017,E1077,19,30,?375.00
67836,12-6-2017,E1040,32,6,?108.00
56773,3-6-2015,E1032,22,14,?63.00
28874,12-15-2016,E1006,60,24,?300.00
65180,8-27-2018,E1084,32,10,?180.00
83025,6-11-2016,E1041,18,30,"?1,140.00"
81985,4-13-2016,E1074,38,20,?640.00
35227,5-31-2017,E1028,40,20,"?1,940.00"
11355,11-22-2017,E1076,55,30,?450.00
83747,5-19-2016,E1035,23,18,?648.00
80119,11-15-2018,E1025,38,35,"?1,120.00"
7569,2-1-2018,E1070,50,20,?420.00
72716,4-9-2018,E1003,10,40,?854.00
79840,12-7-2015,E1081,13,24,?318.00
26324,11-25-2017,E1050,16,30,?75.00
57400,4-22-2018,E1003,51,20,?760.00
42822,11-6-2018,E1048,72,30,?270.00
56407,9-13-2015,E1032,18,18,?684.00
53921,9-19-2018,E1018,64,25,?712.50
87345,4-6-2016,E1022,58,20,?280.00
71825,1-18-2017,E1011,6,3,?54.00
25416,7-10-2015,E1059,77,12,?114.00
33678,3-8-2018,E1066,54,18,?139.50
58026,3-27-2018,E1086,46,20,?300.00
18094,7-19-2016,E1011,14,15,?105.00
88063,2-26-2015,E1050,37,10,?530.00
43562,7-2-2017,E1035,48,50,?872.50
27986,10-2-2017,E1023,43,20,?800.00
56356,4-21-2016,E1041,26,10,?210.00
46428,12-28-2016,E1021,73,25,?750.00
8414,8-19-2015,E1070,69,70,"?8,665.30"
89762,2-22-2017,E1038,21,6,?156.00
7147,10-2-2017,E1052,55,25,?375.00
74581,7-16-2018,E1007,59,16,?702.40
69774,8-1-2018,E1014,16,18,?45.00
56672,6-21-2017,E1056,26,25,?525.00
78776,10-15-2018,E1010,41,18,?626.40
14518,1-19-2017,E1084,25,35,"?1,093.05"
8898,6-3-2015,E1056,54,10,?77.50
73886,10-12-2018,E1052,10,3,?64.05
14947,12-29-2017,E1063,58,60,?840.00
63395,8-15-2017,E1086,38,40,"?1,280.00"
49388,4-20-2015,E1069,34,5,?50.00
72778,11-7-2017,E1062,24,30,?583.50
22753,3-8-2016,E1007,50,35,?735.00
8361,10-29-2018,E1056,3,60,"?1,104.00"
52632,3-29-2016,E1061,53,15,?292.50
66781,7-2-2017,E1006,67,28,"?1,380.40"
67917,5-14-2016,E1044,27,11,?341.00
63184,9-17-2017,E1022,60,10,?125.00
28994,2-26-2015,E1022,19,15,?187.50
47490,4-9-2017,E1085,30,12,?115.80
13556,11-11-2018,E1078,59,50,"?2,195.00"
25376,4-6-2016,E1063,64,18,?513.00
75110,10-7-2015,E1019,61,25,?350.00
36894,5-22-2016,E1033,3,40,?736.00
45277,8-25-2015,E1056,38,10,?320.00
37628,3-28-2017,E1075,50,14,?294.00
26618,12-20-2017,E1003,69,2,?247.58
47092,8-3-2016,E1048,39,6,?120.00
63483,3-28-2016,E1044,13,30,?397.50
23174,4-10-2016,E1027,41,10,?348.00
37605,10-25-2016,E1026,22,6,?27.00
45095,11-3-2016,E1045,24,12,?233.40
82496,12-1-2017,E1015,42,10,?258.90
22894,8-10-2018,E1074,11,21,?267.75
40705,12-29-2017,E1040,61,20,?280.00
22998,1-2-2017,E1042,30,10,?96.50
28790,12-16-2018,E1052,22,18,?81.00
56755,8-6-2017,E1009,67,20,?986.00
86216,12-17-2016,E1078,39,20,?400.00
73863,7-29-2017,E1051,53,6,?117.00
16272,11-29-2016,E1037,37,21,"?1,113.00"
38434,1-14-2016,E1016,43,10,?400.00
6069,6-14-2018,E1033,50,15,?315.00
65222,10-14-2017,E1053,67,30,"?1,479.00"
14426,1-26-2015,E1050,20,9,?225.00
19733,6-4-2016,E1064,16,50,?125.00
51759,5-1-2015,E1044,65,4,?48.00
10385,1-4-2017,E1029,9,14,?308.00
22684,5-8-2017,E1047,3,10,?184.00
33869,10-7-2016,E1048,73,10,?300.00
39395,4-20-2015,E1031,30,24,?231.60
81469,2-15-2016,E1047,31,50,?300.00
23873,3-6-2015,E1019,14,15,?105.00
55544,7-11-2015,E1060,11,4,?51.00
35070,6-28-2015,E1072,33,6,?84.00
43751,1-8-2015,E1056,60,20,?250.00
24842,2-8-2017,E1075,19,20,?250.00
6461,7-25-2015,E1070,51,40,"?1,520.00"
48673,1-24-2016,E1012,28,100,"?1,900.00"
50963,12-12-2018,E1063,51,4,?152.00
89393,8-12-2016,E1089,43,60,"?2,400.00"
18267,7-15-2016,E1050,8,20,?360.00
26094,1-28-2017,E1018,3,14,?257.60
87681,11-5-2018,E1006,38,10,?320.00
26745,2-20-2017,E1019,67,50,"?2,465.00"
41831,6-27-2018,E1059,10,25,?533.75
11861,3-20-2017,E1044,27,5,?155.00
57541,8-7-2018,E1029,41,20,?696.00
55484,3-9-2015,E1044,34,4,?40.00
76299,9-4-2018,E1052,25,21,?655.83
41380,12-18-2016,E1075,43,30,"?1,200.00"
29594,8-31-2015,E1054,50,24,?504.00
41317,10-5-2018,E1063,73,30,?900.00
83057,1-16-2018,E1056,52,120,"?6,600.00"
41248,5-9-2016,E1076,71,65,?484.25
18769,5-14-2016,E1089,26,30,?630.00
86228,6-12-2015,E1025,34,24,?240.00
87640,11-4-2016,E1027,13,5,?66.25
16208,12-2-2018,E1014,62,35,"?2,835.00"
35920,3-30-2016,E1069,10,12,?256.20
88864,11-19-2017,E1071,69,20,"?2,475.80"
32544,8-27-2018,E1057,69,50,"?6,189.50"
72085,6-25-2017,E1040,75,9,?395.10
43166,8-10-2015,E1044,3,10,?184.00
85193,5-5-2016,E1020,72,4,?36.00
79613,1-31-2016,E1003,3,30,?552.00
57320,1-14-2015,E1046,57,35,"?1,596.00"
58457,11-12-2015,E1005,27,60,"?1,860.00"
81546,7-24-2016,E1001,51,5,?190.00
8512,8-19-2017,E1025,50,25,?525.00
59172,7-5-2015,E1038,29,48,"?2,208.00"
32467,2-24-2015,E1084,9,6,?132.00
17525,10-31-2015,E1052,22,10,?45.00
65186,8-27-2017,E1049,21,70,"?1,820.00"
82968,3-31-2017,E1068,57,20,?912.00
48445,7-6-2018,E1010,37,30,"?1,590.00"
17557,4-10-2018,E1032,54,15,?116.25
66062,2-18-2016,E1048,76,20,?665.00
82339,5-14-2017,E1011,74,10,?162.50
16013,9-9-2018,E1042,65,20,?240.00
86631,5-21-2017,E1027,31,14,?84.00
67767,9-18-2018,E1087,68,42,?386.40
75514,3-5-2017,E1015,72,12,?108.00
30804,1-10-2016,E1004,77,45,?427.50
76414,3-9-2015,E1078,46,100,"?1,500.00"
89010,12-4-2016,E1061,49,28,?918.40
86000,6-29-2016,E1089,43,3,?120.00
11153,12-6-2017,E1018,40,6,?582.00
74193,10-2-2017,E1033,29,10,?460.00
45033,7-4-2018,E1004,55,21,?315.00
67575,3-12-2017,E1035,34,15,?150.00
29143,5-27-2016,E1053,38,10,?320.00
5529,7-2-2015,E1068,41,6,?208.80
64016,4-20-2018,E1030,27,40,"?1,240.00"
67853,7-7-2016,E1021,59,80,"?3,512.00"
67220,5-16-2017,E1031,17,70,"?1,085.00"
31301,7-21-2015,E1042,60,55,?687.50
10915,2-3-2015,E1047,28,18,?342.00
87699,3-23-2017,E1086,43,8,?320.00
21862,2-1-2015,E1041,12,40,"?10,540.00"
76101,4-20-2015,E1080,22,8,?36.00
52188,10-18-2015,E1078,70,14,?325.50
17146,9-2-2017,E1056,8,5,?90.00
64997,8-23-2015,E1057,25,5,?156.15
17496,11-15-2016,E1089,44,15,?210.00
15243,3-5-2015,E1052,71,14,?104.30
23327,2-1-2016,E1079,20,15,?375.00
40624,3-30-2017,E1046,15,15,?322.50
76333,8-14-2016,E1087,64,30,?855.00
85131,6-13-2016,E1038,51,20,?760.00
45722,4-17-2016,E1056,2,70,?700.00
70993,5-25-2018,E1016,77,15,?142.50
42041,3-28-2016,E1016,5,42,"?2,625.00"
51863,1-20-2017,E1008,38,40,"?1,280.00"
37367,6-10-2018,E1064,4,5,?170.00
14546,11-5-2017,E1028,40,5,?485.00
13668,9-20-2015,E1065,61,5,?70.00
26434,2-2-2017,E1061,2,20,?200.00
47720,8-26-2016,E1051,19,15,?187.50
85929,9-27-2017,E1037,55,10,?150.00
42011,5-28-2016,E1062,72,20,?180.00
63907,12-20-2017,E1006,32,18,?324.00
40860,12-23-2017,E1037,23,21,?756.00
31629,10-30-2018,E1047,13,3,?39.75
72210,12-15-2015,E1066,31,25,?150.00
17720,10-14-2015,E1009,56,15,?142.50
79868,10-5-2016,E1074,71,30,?223.50
14288,7-19-2017,E1050,66,10,?180.00
46256,2-14-2018,E1086,16,6,?15.00
31752,12-25-2016,E1020,28,10,?190.00
62974,4-9-2015,E1005,59,10,?439.00
87917,11-28-2016,E1012,4,5,?170.00
43348,7-6-2015,E1062,16,3,?7.50
9743,3-7-2018,E1067,24,12,?233.40
19916,1-11-2018,E1072,46,20,?300.00
26983,5-28-2017,E1089,35,20,?421.00
15342,1-3-2018,E1045,76,35,"?1,163.75"
44481,7-25-2015,E1021,21,15,?390.00
61949,11-21-2017,E1036,40,25,"?2,425.00"
14548,3-23-2015,E1045,20,9,?225.00
85179,2-21-2017,E1017,57,20,?912.00
72694,10-14-2015,E1006,71,12,?89.40
17469,6-30-2015,E1026,1,35,"?1,365.00"
39682,9-7-2017,E1007,14,8,?56.00
41316,5-29-2018,E1052,23,20,?720.00
48202,2-8-2015,E1005,38,30,?960.00
44420,10-13-2015,E1082,19,36,?450.00
63340,12-20-2018,E1088,3,13,?239.20
13830,3-26-2018,E1083,9,80,"?1,760.00"
39341,8-4-2018,E1066,38,35,"?1,120.00"
74259,9-5-2015,E1060,5,50,"?3,125.00"
86023,9-4-2017,E1029,36,2,?34.00
19914,8-19-2017,E1014,37,15,?795.00
42496,5-2-2017,E1051,13,35,?463.75
24641,4-30-2016,E1064,9,15,?330.00
36893,12-7-2018,E1001,39,40,?800.00
20982,2-13-2015,E1032,77,10,?95.00
9195,1-3-2015,E1053,64,6,?171.00
30360,4-16-2016,E1020,28,25,?475.00
86768,8-21-2016,E1087,53,10,?195.00
47141,7-27-2017,E1082,70,60,"?1,395.00"
47735,8-19-2016,E1066,18,25,?950.00
15156,9-5-2016,E1018,4,20,?680.00
72153,2-21-2015,E1003,20,21,?525.00
79625,4-23-2017,E1001,19,60,?750.00
85988,8-3-2017,E1070,17,8,?124.00
77493,3-17-2017,E1011,72,15,?135.00
73130,2-17-2018,E1089,28,20,?380.00
45377,5-9-2018,E1045,11,50,?637.50
51330,2-13-2015,E1047,15,60,"?1,290.00"
40623,5-13-2015,E1061,3,30,?552.00
75643,10-15-2017,E1014,31,20,?120.00
63433,9-30-2018,E1060,70,21,?488.25
40550,9-20-2016,E1053,77,15,?142.50
76210,5-21-2018,E1052,39,2,?40.00
66785,6-1-2016,E1021,31,21,?126.00
33768,3-13-2015,E1071,46,20,?300.00
22716,4-8-2016,E1039,21,4,?104.00
88288,5-10-2016,E1059,27,20,?620.00
84218,4-26-2016,E1036,77,15,?142.50
6664,8-31-2018,E1077,29,30,"?1,380.00"
76633,6-1-2015,E1088,23,35,"?1,260.00"
63396,9-5-2015,E1042,31,15,?90.00
75885,6-10-2016,E1042,1,18,?702.00
83642,8-4-2018,E1038,67,20,?986.00
76238,5-16-2016,E1086,19,30,?375.00
84926,5-14-2016,E1082,75,15,?658.50
28958,6-14-2015,E1039,59,15,?658.50
6171,11-12-2018,E1032,24,20,?389.00
24933,2-28-2017,E1018,4,15,?510.00
39726,11-26-2017,E1042,40,25,"?2,425.00"
6202,1-16-2018,E1089,33,30,?420.00
15776,2-20-2016,E1077,21,30,?780.00
14920,1-10-2016,E1034,12,12,"?3,162.00"
7450,5-12-2018,E1049,35,20,?421.00
20792,10-25-2015,E1059,5,20,"?1,250.00"
42692,7-24-2018,E1029,72,2,?18.00
76765,3-1-2018,E1063,64,30,?855.00
41698,5-16-2018,E1058,53,20,?390.00
32901,6-18-2016,E1035,63,20,?200.00
16246,8-5-2015,E1069,22,6,?27.00
64605,6-1-2018,E1049,11,12,?153.00
23222,4-16-2016,E1031,50,20,?420.00
41818,4-21-2016,E1078,42,3,?77.67
24833,1-15-2015,E1039,51,28,"?1,064.00"
47206,12-10-2016,E1065,68,6,?55.20
11470,4-3-2018,E1067,77,45,?427.50
56945,1-29-2017,E1068,14,30,?210.00
50149,5-8-2018,E1086,7,24,?456.00
77181,8-12-2016,E1048,40,50,"?4,850.00"
27074,10-16-2017,E1035,73,10,?300.00
88748,3-21-2018,E1045,43,45,"?1,800.00"
72133,6-28-2017,E1023,53,70,"?1,365.00"
63229,12-11-2018,E1082,22,60,?270.00
31375,9-7-2018,E1054,19,70,?875.00
76136,11-11-2018,E1013,28,55,"?1,045.00"
38022,1-15-2016,E1013,22,20,?90.00
37318,9-3-2017,E1001,71,24,?178.80
54757,5-18-2016,E1075,62,40,"?3,240.00"
89854,12-16-2017,E1056,15,21,?451.50
69215,6-29-2015,E1011,55,49,?735.00
26773,1-3-2017,E1025,1,3,?117.00
25413,5-18-2015,E1076,49,10,?328.00
7741,11-4-2015,E1066,69,20,"?2,475.80"
29127,3-15-2015,E1049,51,30,"?1,140.00"
28696,9-27-2015,E1042,1,30,"?1,170.00"
80983,12-22-2017,E1065,36,24,?408.00
33508,9-4-2017,E1088,56,12,?114.00
78347,5-23-2017,E1016,14,15,?105.00
58737,11-18-2015,E1053,24,1,?19.45
84711,3-31-2018,E1004,14,20,?140.00
40645,11-23-2015,E1042,46,10,?150.00
83610,9-16-2017,E1017,62,36,"?2,916.00"
7460,10-8-2018,E1066,53,10,?195.00
10824,3-17-2018,E1002,43,45,"?1,800.00"
23713,3-9-2015,E1034,47,14,?336.00
77684,7-30-2015,E1083,55,8,?120.00
27701,10-29-2016,E1060,61,15,?210.00
70900,7-27-2015,E1034,65,4,?48.00
35174,12-8-2017,E1046,76,30,?997.50
44838,10-8-2016,E1019,2,25,?250.00
57294,6-19-2017,E1081,37,25,"?1,325.00"
43181,3-13-2016,E1024,22,60,?270.00
74721,11-16-2016,E1069,5,50,"?3,125.00"
72819,1-30-2015,E1039,63,32,?320.00
49650,6-4-2018,E1037,74,10,?162.50
38057,4-8-2015,E1018,74,12,?195.00
24362,8-5-2018,E1009,67,10,?493.00
38550,9-14-2016,E1063,40,12,"?1,164.00"
18443,6-10-2017,E1042,21,15,?390.00
40853,5-17-2015,E1005,23,3,?108.00
51833,10-1-2018,E1048,75,6,?263.40
82624,3-15-2018,E1039,75,6,?263.40
37413,2-9-2018,E1038,10,5,?106.75
66754,5-15-2016,E1014,18,10,?380.00
64723,11-12-2016,E1012,47,30,?720.00
18807,1-19-2016,E1047,57,30,"?1,368.00"
13087,12-28-2016,E1003,67,2,?98.60
19322,6-26-2016,E1035,35,21,?442.05
47869,12-16-2015,E1074,8,7,?126.00
30218,12-4-2016,E1071,29,30,"?1,380.00"
25917,7-31-2015,E1008,47,8,?192.00
74905,8-6-2015,E1018,11,100,"?1,275.00"
21236,5-8-2018,E1048,62,30,"?2,430.00"
12074,8-25-2018,E1023,62,120,"?9,720.00"
50077,5-1-2017,E1046,36,30,?510.00
65316,9-30-2015,E1073,6,12,?216.00
66631,6-10-2018,E1031,47,20,?480.00
34303,3-30-2018,E1020,59,50,"?2,195.00"
42355,11-12-2017,E1061,5,40,"?2,500.00"
57199,6-25-2016,E1052,29,12,?552.00
53308,9-16-2016,E1040,22,28,?126.00
18782,1-5-2015,E1045,47,30,?720.00
81964,8-8-2016,E1012,5,30,"?1,875.00"
89225,4-12-2015,E1017,6,4,?72.00
33298,11-9-2015,E1051,20,30,?750.00
31770,1-4-2016,E1062,62,9,?729.00
77638,4-5-2015,E1003,45,40,?520.00
76288,1-6-2018,E1058,61,20,?280.00
71992,1-11-2017,E1079,23,30,"?1,080.00"
87964,8-14-2015,E1047,76,4,?133.00
71579,3-24-2018,E1066,64,15,?427.50
79911,1-10-2016,E1063,33,20,?280.00
56530,2-1-2018,E1072,50,30,?630.00
24685,4-6-2016,E1078,6,15,?270.00
70238,9-24-2017,E1010,14,10,?70.00
22157,5-11-2018,E1013,16,50,?125.00
80570,1-28-2016,E1023,63,6,?60.00
84610,6-12-2017,E1072,18,14,?532.00
40014,5-22-2015,E1022,46,60,?900.00
88510,4-3-2017,E1032,13,18,?238.50
51353,1-28-2016,E1018,3,35,?644.00
12545,6-5-2018,E1074,45,30,?390.00
89832,12-8-2018,E1085,46,20,?300.00
44664,11-20-2018,E1003,3,48,?883.20
9160,8-18-2015,E1011,27,30,?930.00
17994,9-12-2017,E1023,19,40,?500.00
16038,12-10-2018,E1059,44,24,?336.00
57995,3-6-2017,E1029,26,40,?840.00
45839,8-11-2018,E1050,75,20,?878.00
69453,3-8-2018,E1034,8,6,?108.00
67204,6-11-2017,E1050,55,15,?225.00
76512,4-19-2015,E1069,18,30,"?1,140.00"
65108,7-16-2016,E1079,26,60,"?1,260.00"
13395,5-11-2018,E1086,36,50,?850.00
